OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
STARLINK-1246,2020-012BK,2024-09-23T09:49:19.183584,15.06393461,.0001439,53.0542,276.1182,90.8702,269.2452,0,U,45235,999,25463,.57756E-4,.579E-5,0
STARLINK-1247,2020-012BL,2024-09-23T07:47:14.771328,15.06400282,.0001588,53.0521,236.4962,106.2423,253.8740,0,U,45236,999,25515,.16882E-3,.2234E-4,0
STARLINK-1270,2020-012BM,2024-09-23T14:41:14.332416,15.06403172,.0001511,53.0546,235.2109,99.5810,260.5349,0,U,45237,999,25520,.11264E-3,.1397E-4,0
STARLINK-1279,2020-019A,2024-09-23T13:41:32.150400,15.06402111,.0001245,53.0558,5.3949,94.5857,265.5275,0,U,45360,999,24993,.10366E-3,.1263E-4,0
STARLINK-1301,2020-019B,2024-09-23T13:24:16.560000,15.06405538,.00012,53.0537,15.4472,103.9398,256.1725,0,U,45361,999,24980,.78486E-4,.888E-5,0
STARLINK-1306,2020-019C,2024-09-23T08:08:27.814848,15.06389524,.0001097,53.0578,36.4334,98.5439,261.5674,0,U,45362,999,24948,.17488E-3,.2324E-4,0
STARLINK-1313,2020-019E,2024-09-23T16:00:00.999936,15.61020571,.0010988,53.0139,277.7461,45.4442,348.6440,0,U,45364,999,563,.16306E-2,.141902E-2,0
STARLINK-1262,2020-019G,2024-09-23T12:33:51.350400,15.06393253,.0001699,53.0566,35.6047,90.2073,269.9111,0,U,45366,999,24952,.13563E-3,.1739E-4,0
STARLINK-1273,2020-019H,2024-09-23T01:56:55.502880,15.06394484,.0002097,53.0548,37.5882,89.0029,271.1200,0,U,45367,999,24945,.77223E-4,.869E-5,0
STARLINK-1276,2020-019J,2024-09-23T12:23:14.292960,15.06403128,.0000856,53.0559,35.6306,65.6494,294.4584,0,U,45368,999,24952,.394E-4,.306E-5,0
STARLINK-1277,2020-019K,2024-09-23T12:12:43.984224,15.06397784,.0000988,53.0587,36.2926,90.6058,269.5044,0,U,45369,999,24951,.94896E-4,.1132E-4,0
STARLINK-1281,2020-019L,2024-09-23T15:18:24.440832,15.06405829,.0001471,53.0543,35.0886,89.1393,270.9764,0,U,45370,999,24954,.19423E-3,.2613E-4,0
STARLINK-1295,2020-019P,2024-09-23T07:56:47.532480,15.06616354,.000115,53.0544,36.4609,79.0837,281.0281,0,U,45373,999,24949,.12132E-2,.17941E-3,0
STARLINK-1300,2020-019Q,2024-09-23T12:39:10.190592,15.06396231,.0001467,53.0560,35.5887,89.7286,270.3871,0,U,45374,999,24952,.84273E-4,.974E-5,0
STARLINK-1302,2020-019R,2024-09-23T01:51:35.735616,15.06404576,.0001125,53.0517,37.6025,75.7766,284.3348,0,U,45375,999,24945,-.21155E-4,-.596E-5,0
STARLINK-1304,2020-019S,2024-09-23T15:02:28.487040,15.06389871,.0001658,53.0504,35.1379,85.8769,274.2409,0,U,45376,999,24953,.33803E-3,.4756E-4,0
STARLINK-1305,2020-019T,2024-09-23T12:28:32.467872,15.06399452,.0001278,53.0542,35.6206,82.8070,277.3064,0,U,45377,999,24952,.30588E-3,.4277E-4,0
STARLINK-1319,2020-019V,2024-09-23T15:29:01.009248,15.06403001,.0001396,53.0536,35.0519,84.9991,275.1158,0,U,45379,999,24954,.28234E-3,.3927E-4,0
STARLINK-1207,2020-019W,2024-09-23T13:50:49.395840,15.06406760,.0001495,53.0550,15.3676,102.5815,257.5341,0,U,45380,999,24981,.23625E-3,.324E-4,0
STARLINK-1258,2020-019X,2024-09-23T14:06:45.027360,15.06397435,.0001821,53.0525,15.3097,101.3531,258.7662,0,U,45381,999,24980,.30099E-3,.4204E-4,0
STARLINK-1266,2020-019Z,2024-09-23T13:56:08.208384,15.06397455,.0001921,53.0541,15.3470,98.1196,262.0011,0,U,45383,999,24980,.20351E-3,.2751E-4,0
STARLINK-1267,2020-019AA,2024-09-23T13:35:01.665600,15.06399199,.0001145,53.0550,16.0672,95.3264,264.7855,0,U,45384,999,24979,.28001E-3,.3892E-4,0
STARLINK-1272,2020-019AC,2024-09-23T13:45:31.790304,15.06403883,.0001501,53.0560,15.3797,104.1842,255.9314,0,U,45386,999,24980,.62484E-3,.9039E-4,0
STARLINK-1274,2020-019AD,2024-09-23T14:17:20.782752,15.06404234,.0001401,53.0555,15.2825,92.9243,267.1906,0,U,45387,999,24980,.33961E-3,.4781E-4,0
STARLINK-1280,2020-019AE,2024-09-23T15:07:46.739712,15.06379011,.0001502,53.0548,35.1224,88.4807,271.6354,0,U,45388,999,24952,.32406E-3,.4546E-4,0
STARLINK-1283,2020-019AF,2024-09-23T14:38:34.476000,15.06399788,.0001529,53.0565,15.2159,107.5784,252.5372,0,U,45389,999,24981,.4911E-3,.7041E-4,0
STARLINK-1284,2020-019AG,2024-09-23T14:01:25.682592,15.06393773,.0001368,53.0572,15.3320,103.2430,256.8711,0,U,45390,999,24980,.50483E-4,.47E-5,0
STARLINK-1289,2020-019AH,2024-09-23T11:18:52.115328,16.04675588,.0008919,53.0472,346.5993,1.6188,358.4871,0,U,45391,999,24992,.96064E-3,.664266E-2,.22478E-3
STARLINK-1291,2020-019AK,2024-09-23T13:29:36.668544,15.06392028,.0001768,53.0549,15.4273,95.4135,264.7056,0,U,45393,999,24956,.35579E-3,.5021E-4,0
STARLINK-1292,2020-019AL,2024-09-23T14:12:03.120192,15.06404122,.000148,53.0549,15.2925,87.5867,272.5291,0,U,45394,999,24954,.19742E-3,.2661E-4,0
STARLINK-1297,2020-019AM,2024-09-23T11:43:25.624992,15.06397301,.0001544,53.0548,15.7605,80.6995,279.4168,0,U,45395,999,24897,.45439E-3,.6493E-4,0
STARLINK-1303,2020-019AN,2024-09-23T11:16:54.530976,15.06400939,.0001783,53.0575,15.8477,99.3096,260.8095,0,U,45396,999,24950,.4945E-4,.455E-5,0
STARLINK-1307,2020-019AP,2024-09-23T11:32:49.592256,15.06380470,.0001853,53.0579,15.7938,90.5685,269.5516,0,U,45397,999,24961,.88958E-4,.1043E-4,0
STARLINK-1312,2020-019AQ,2024-09-23T14:33:16.176672,15.06405015,.0001375,53.0576,15.2331,100.9180,259.1964,0,U,45398,999,24956,.66712E-3,.967E-4,0
STARLINK-1255,2020-019AR,2024-09-23T13:57:27.304128,15.06415973,.0001535,53.0565,5.3485,112.8713,247.2438,0,U,45399,999,24975,.49424E-3,.7091E-4,0
STARLINK-1213,2020-019AS,2024-09-23T10:21:54.634176,15.43784822,.0009073,53.0779,305.6245,338.9251,21.1380,0,U,45400,999,25053,.28214E-2,.131662E-2,0
STARLINK-1256,2020-019AT,2024-09-23T11:02:17.839680,15.06396724,.0001654,53.0554,5.8850,86.7994,273.3184,0,U,45401,999,24973,.28E-3,.3891E-4,0
STARLINK-1259,2020-019AV,2024-09-23T12:53:46.732416,15.06397818,.0001349,53.0540,5.5451,95.5103,264.6040,0,U,45403,999,24974,.35567E-3,.502E-4,0
STARLINK-1260,2020-019AW,2024-09-23T13:09:41.857632,15.06408891,.0002244,53.0543,5.4946,105.8599,254.2638,0,U,45404,999,24965,.86307E-3,.126E-3,0
STARLINK-1263,2020-019AX,2024-09-23T12:48:28.003680,15.06406296,.0001623,53.0534,5.5565,96.4471,263.6703,0,U,45405,999,24965,.30094E-3,.4204E-4,0
STARLINK-1265,2020-019AY,2024-09-23T12:59:05.459424,15.06404349,.0001618,53.0542,5.5277,95.4831,264.6343,0,U,45406,999,24965,.44397E-3,.6338E-4,0
STARLINK-1275,2020-019AZ,2024-09-23T11:48:38.354112,15.33152741,.0002066,53.0563,341.9861,51.8042,308.3145,0,U,45407,999,24998,.77712E-3,.24955E-3,0
STARLINK-1278,2020-019BA,2024-09-23T15:13:05.791584,15.06398140,.0001329,53.0522,35.1054,92.6212,267.4929,0,U,45408,999,24925,.15263E-3,.1993E-4,0
STARLINK-1282,2020-019BB,2024-09-23T13:30:54.354240,15.06398483,.0001536,53.0552,5.4228,92.3948,267.7217,0,U,45409,999,24966,.13093E-3,.1669E-4,0
STARLINK-1293,2020-019BD,2024-09-23T13:52:07.698432,15.06403954,.0001352,53.0554,5.3644,103.0617,257.0523,0,U,45411,999,24966,-.2473E-4,-.65E-5,0
STARLINK-1296,2020-019BE,2024-09-23T13:04:21.962496,15.06424940,.0001642,53.0573,5.5113,93.2318,266.8859,0,U,45412,999,24965,.10438E-2,.1531E-3,0
STARLINK-1298,2020-019BF,2024-09-23T12:11:18.247776,15.06401351,.0001667,53.0560,5.6742,116.6482,243.4678,0,U,45413,999,24974,.10292E-3,.1252E-4,0
STARLINK-1309,2020-019BG,2024-09-23T13:25:37.216128,15.06395303,.0001899,53.0538,5.4423,92.4052,267.7154,0,U,45414,999,24964,.36621E-3,.5177E-4,0
STARLINK-1316,2020-019BH,2024-09-23T12:27:13.324608,15.06406336,.0001667,53.0564,5.6262,98.8770,261.2407,0,U,45415,999,24967,.7011E-3,.10178E-3,0
STARLINK-1318,2020-019BJ,2024-09-23T13:14:59.705952,15.06393378,.0002288,53.0527,5.4743,94.8813,265.2438,0,U,45416,999,24966,.30018E-3,.4191E-4,0
STARLINK-1286,2020-019BK,2024-09-23T14:57:09.647712,15.06410462,.0002753,53.0527,35.1540,88.3390,271.7915,0,U,45417,999,24952,.56659E-3,.817E-4,0
STARLINK-1308,2020-019BM,2024-09-23T14:51:51.481440,15.06393646,.0001848,53.0550,35.1724,85.6946,274.4254,0,U,45419,999,24927,.34652E-3,.4883E-4,0
STARLINK-1329,2020-025A,2024-09-23T10:55:41.431296,15.06413892,.0001462,53.0546,335.9120,83.2751,276.8405,0,U,45531,999,24487,.82125E-3,.11977E-3,0
STARLINK-1338,2020-025B,2024-09-23T11:11:35.293344,15.06410810,.0002029,53.0551,335.8610,105.1820,254.9393,0,U,45532,999,24487,.46788E-3,.6696E-4,0
STARLINK-1341,2020-025D,2024-09-23T11:27:31.196160,15.06409144,.0001371,53.0549,335.8109,91.8887,268.2259,0,U,45534,999,24487,.31676E-3,.4441E-4,0
STARLINK-1350,2020-025E,2024-09-23T11:54:03.456576,15.06402576,.0001549,53.0554,335.7347,107.1548,252.9611,0,U,45535,999,24488,.18013E-3,.2403E-4,0
STARLINK-1352,2020-025F,2024-09-23T11:59:22.581024,15.06403927,.0001517,53.0561,335.7159,97.6167,262.4994,0,U,45536,999,24487,.2393E-3,.3285E-4,0
STARLINK-1362,2020-025H,2024-09-23T11:57:58.427424,15.06409437,.0001636,53.0547,335.4381,101.9122,258.2050,0,U,45538,999,24488,.83208E-3,.12137E-3,0
STARLINK-1368,2020-025K,2024-09-23T13:40:13.918656,15.06400546,.0001811,53.0558,335.4040,101.7828,258.3364,0,U,45540,999,24488,.35159E-3,.4959E-4,0
STARLINK-1369,2020-025L,2024-09-23T13:45:31.220064,15.06402278,.000148,53.0546,335.3825,92.8391,267.2767,0,U,45541,999,24488,.36937E-3,.5225E-4,0
STARLINK-1371,2020-025M,2024-09-23T14:33:18.573408,15.06419880,.0001821,53.0558,335.2332,99.5874,260.5321,0,U,45542,999,24489,.88671E-3,.12958E-3,0
STARLINK-1372,2020-025N,2024-09-23T13:50:49.641216,15.06407969,.0001702,53.0548,335.3650,105.0983,255.0194,0,U,45543,999,24398,.42659E-3,.6079E-4,0
STARLINK-1373,2020-025P,2024-09-23T11:06:17.489952,15.06410272,.0001979,53.0562,335.8765,111.1774,248.9427,0,U,45544,999,24487,.28541E-3,.3973E-4,0
STARLINK-1374,2020-025Q,2024-09-23T11:32:49.099776,15.06397720,.0001623,53.0541,335.7871,89.3230,270.7945,0,U,45545,999,24485,.88949E-5,-.149E-5,0
STARLINK-1375,2020-025R,2024-09-23T11:48:44.472096,15.06405396,.0001133,53.0554,335.7462,90.2539,269.8580,0,U,45546,999,24487,.81047E-3,.11813E-3,0
STARLINK-1378,2020-025T,2024-09-23T11:10:08.658336,15.06399967,.0001796,53.0547,335.3561,103.8722,256.2467,0,U,45548,999,24487,.50738E-4,.474E-5,0
STARLINK-1390,2020-025V,2024-09-23T13:44:06.328608,15.06406462,.000142,53.0543,335.1179,99.9430,260.1720,0,U,45550,999,24488,.74833E-3,.10884E-3,0
STARLINK-1294,2020-025W,2024-09-23T09:38:43.535328,15.06412153,.0001759,53.0530,316.1548,102.5517,257.5669,0,U,45551,999,24514,.11601E-2,.17046E-3,0
STARLINK-1323,2020-025Y,2024-09-23T09:54:38.608704,15.06414493,.000149,53.0540,316.1036,88.2373,271.8787,0,U,45553,999,24385,.50806E-3,.7297E-4,0
STARLINK-1325,2020-025Z,2024-09-23T12:11:27.313728,15.08108555,.0002342,53.0539,315.3598,47.9686,312.1503,0,U,45554,999,24516,.11968E-2,.18435E-3,0
STARLINK-1327,2020-025AA,2024-09-23T10:26:28.603392,15.06400295,.0001481,53.0533,316.0062,99.3290,260.7867,0,U,45555,999,24514,.20467E-3,.2768E-4,0
STARLINK-1334,2020-025AB,2024-09-23T09:49:20.038080,15.06410125,.0001574,53.0528,316.1210,90.2742,269.8427,0,U,45556,999,24514,.30606E-3,.4281E-4,0
STARLINK-1336,2020-025AC,2024-09-23T09:59:57.113664,15.06411916,.0001461,53.0541,316.0871,92.0940,268.0216,0,U,45557,999,24514,.4564E-3,.6525E-4,0
STARLINK-1342,2020-025AD,2024-09-23T12:23:15.772992,15.06407833,.0001342,53.0547,315.6384,98.7712,261.3428,0,U,45558,999,24515,.69224E-3,.10047E-3,0
STARLINK-1346,2020-025AF,2024-09-23T12:19:20.929152,15.06409070,.0001376,53.0537,306.0755,93.7338,266.3809,0,U,45560,999,24529,.3804E-3,.539E-4,0
STARLINK-1354,2020-025AH,2024-09-23T10:15:52.420320,15.06396794,.0001578,53.0550,316.0355,89.2816,270.8354,0,U,45562,999,24514,.21693E-3,.2951E-4,0
STARLINK-1355,2020-025AJ,2024-09-23T12:12:38.267136,15.06404512,.0001462,53.0547,315.6720,89.5406,270.5750,0,U,45563,999,24515,.16577E-3,.2189E-4,0
STARLINK-1356,2020-025AK,2024-09-23T12:07:19.287840,15.06401524,.0001485,53.0552,315.6921,94.9410,265.1749,0,U,45564,999,24515,.42369E-4,.35E-5,0
STARLINK-1357,2020-025AL,2024-09-23T10:21:09.835776,15.06404136,.0001599,53.0537,316.0190,91.6493,268.4679,0,U,45565,999,24514,.20585E-3,.2786E-4,0
STARLINK-1358,2020-025AM,2024-09-23T12:17:56.446368,15.06392511,.000137,53.0546,315.6557,98.0173,262.0971,0,U,45566,999,24515,.84469E-4,.977E-5,0
STARLINK-1361,2020-025AN,2024-09-23T12:33:52.719840,15.06393200,.0001466,53.0528,315.6093,102.0577,258.0576,0,U,45567,999,24455,.13773E-3,.177E-4,0
STARLINK-1363,2020-025AP,2024-09-23T09:44:04.675488,15.06411569,.0001553,53.0530,316.3782,100.0522,260.0642,0,U,45568,999,24513,.78084E-3,.11372E-3,0
STARLINK-1366,2020-025AQ,2024-09-23T12:39:11.000160,15.06417208,.0001454,53.0534,315.5919,92.5153,267.6003,0,U,45569,999,24515,.73748E-3,.10725E-3,0
STARLINK-1376,2020-025AR,2024-09-23T12:28:33.378528,15.06405995,.0001405,53.0543,315.6225,93.8999,266.2150,0,U,45570,999,24515,.33491E-3,.4711E-4,0
STARLINK-1320,2020-025AT,2024-09-23T09:11:30.667776,15.06406101,.000148,53.0533,301.2438,83.3930,276.7227,0,U,45572,999,24535,.33182E-3,.4665E-4,0
STARLINK-1321,2020-025AU,2024-09-23T12:08:39.529248,15.06403422,.0001456,53.0535,305.6874,86.9992,273.1164,0,U,45573,999,24499,.21583E-3,.2935E-4,0
STARLINK-1328,2020-025AX,2024-09-23T10:11:52.683648,15.06399343,.0001448,53.0550,306.0475,85.8654,274.2500,0,U,45576,999,24529,.11973E-3,.1502E-4,0
STARLINK-1331,2020-025AZ,2024-09-23T10:01:16.124736,15.06391548,.0001431,53.0555,306.0791,98.3250,261.7901,0,U,45578,999,24529,.10079E-3,.122E-4,0
STARLINK-1332,2020-025BA,2024-09-23T10:11:54.355488,15.06402143,.0001416,53.0535,266.2116,88.3623,271.7528,0,U,45579,999,24584,.83079E-4,.956E-5,0
STARLINK-1333,2020-025BB,2024-09-23T10:10:33.338208,15.06409149,.0001397,53.0536,316.0476,94.7326,265.3822,0,U,45580,999,24514,.22043E-3,.3004E-4,0
STARLINK-1335,2020-025BC,2024-09-23T10:17:12.212448,15.06409873,.0001217,53.0543,306.0309,86.2761,273.8367,0,U,45581,999,24528,.45642E-3,.6525E-4,0
STARLINK-1337,2020-025BD,2024-09-23T12:24:34.822080,15.06406103,.0001614,53.0549,305.6336,89.2251,270.8923,0,U,45582,999,24529,.26925E-3,.3732E-4,0
STARLINK-1347,2020-025BH,2024-09-23T09:02:53.365920,15.06403424,.0001385,53.0533,306.2645,95.5022,264.6125,0,U,45586,999,24526,.28927E-3,.403E-4,0
STARLINK-1349,2020-025BJ,2024-09-23T09:55:57.487584,15.06399437,.0001528,53.0562,306.0995,92.2499,267.8665,0,U,45587,999,24528,.17152E-3,.2274E-4,0
STARLINK-1360,2020-025BK,2024-09-23T12:30:59.250240,15.06894005,.0001466,53.0543,305.5978,62.1631,297.9506,0,U,45588,999,24529,.62137E-3,.9109E-4,0
STARLINK-1364,2020-025BL,2024-09-23T12:29:53.792736,15.06406659,.0001396,53.0538,305.6183,98.6015,261.5132,0,U,45589,999,24529,.2969E-3,.4144E-4,0
STARLINK-1365,2020-025BM,2024-09-23T11:16:54.408288,15.06405072,.0001793,53.0551,335.8486,96.6192,263.5001,0,U,45590,999,24488,.20116E-3,.2716E-4,0
STARLINK-1443,2020-035D,2024-09-23T09:20:08.766240,15.06397783,.0001305,53.0547,296.2110,97.1730,262.9407,0,U,45660,999,23850,.17634E-3,.2346E-4,0
STARLINK-1444,2020-035E,2024-09-23T06:56:12.979968,15.31213834,.0007033,53.0637,275.2420,20.1483,339.9793,0,U,45661,999,23879,.156E-2,.47654E-3,0
STARLINK-1445,2020-035F,2024-09-23T08:31:20.095680,15.06633670,.0000914,53.0528,296.3551,76.5161,283.5930,0,U,45662,999,23849,.92716E-3,.13643E-3,0
STARLINK-1446,2020-035G,2024-09-23T12:05:47.103360,15.09252788,.0003123,53.0542,295.1232,32.0033,328.1146,0,U,45663,999,23852,.90716E-3,.14344E-3,0
STARLINK-1448,2020-035J,2024-09-23T12:36:31.741632,15.06397516,.0001438,53.0546,295.5996,99.9306,260.1845,0,U,45665,999,23851,.13218E-3,.1688E-4,0
STARLINK-1449,2020-035K,2024-09-23T09:33:24.120576,15.28778413,.0006841,53.0423,274.4874,30.4558,329.6837,0,U,45666,999,23880,.10228E-2,.28771E-3,0
STARLINK-1451,2020-035M,2024-09-23T11:06:20.928672,15.06415161,.0001414,53.0537,296.1968,90.8285,269.2866,0,U,45668,999,23851,.60159E-3,.8694E-4,0
STARLINK-1452,2020-035N,2024-09-23T08:21:44.851392,15.06400031,.0001384,53.0538,296.3932,86.2603,273.8544,0,U,45669,999,23849,.17686E-3,.2354E-4,0
STARLINK-1453,2020-035P,2024-09-23T06:34:15.964896,15.06399628,.0001437,53.0529,266.7261,94.9900,265.1253,0,U,45670,999,23879,.19793E-3,.2668E-4,0
STARLINK-1454,2020-035Q,2024-09-23T08:27:02.970144,15.06407715,.0001352,53.0534,296.3757,90.9352,269.1792,0,U,45671,999,23848,.27376E-3,.3799E-4,0
STARLINK-1455,2020-035R,2024-09-23T16:00:00.999936,15.94557168,.0009008,53.0405,228.8649,85.9966,279.0172,0,U,45672,999,602,.11377E-2,.440777E-2,.88463E-4
STARLINK-1456,2020-035S,2024-09-23T11:59:22.381440,15.06417631,.0001454,53.0533,295.7142,86.8418,273.2737,0,U,45673,999,23852,.63206E-3,.915E-4,0
STARLINK-1457,2020-035T,2024-09-23T12:09:59.260032,15.06406992,.0001592,53.0532,295.6825,86.7229,273.3942,0,U,45674,999,23849,.22937E-3,.3137E-4,0
STARLINK-1458,2020-035U,2024-09-23T08:42:58.423680,15.06404284,.0001374,53.0546,296.3265,101.4375,258.6769,0,U,45675,999,23846,.13523E-3,.1734E-4,0
STARLINK-1460,2020-035V,2024-09-23T11:11:36.214368,15.06398904,.0001345,53.0544,295.8611,89.8855,270.2288,0,U,45676,999,23847,.24432E-3,.3359E-4,0
STARLINK-1392,2020-035W,2024-09-23T08:16:26.222016,15.06408134,.0001375,53.0535,296.4069,92.4035,267.7112,0,U,45677,999,23849,.18577E-3,.2487E-4,0
STARLINK-1393,2020-035X,2024-09-23T11:18:13.981824,15.06408786,.000141,53.0536,285.8411,92.4578,267.6573,0,U,45678,999,23863,.368E-3,.5205E-4,0
STARLINK-1394,2020-035Y,2024-09-23T08:12:27.008928,15.06405785,.0001443,53.0529,286.4216,90.0815,270.0339,0,U,45679,999,23863,.10294E-3,.1252E-4,0
STARLINK-1395,2020-035Z,2024-09-23T08:23:03.980832,15.06403931,.0001569,53.0553,286.3903,94.2646,265.8523,0,U,45680,999,23862,.37055E-4,.27E-5,0
STARLINK-1397,2020-035AB,2024-09-23T06:52:49.462176,15.06413714,.0001207,53.0536,286.6689,92.6077,267.5050,0,U,45682,999,23861,.24293E-3,.334E-4,0
STARLINK-1399,2020-035AC,2024-09-23T11:12:55.158912,15.06404886,.0001425,53.0542,285.8582,94.2381,265.8771,0,U,45683,999,23865,.11029E-3,.1362E-4,0
STARLINK-1401,2020-035AD,2024-09-23T14:25:55.988544,15.47384920,.0009346,53.0478,224.5143,42.1688,318.0036,0,U,45684,999,23954,.19703E-2,.103544E-2,0
STARLINK-1402,2020-035AE,2024-09-23T07:21:14.228352,15.06412550,.000148,53.0533,281.0016,80.4167,279.6989,0,U,45685,999,23871,.45728E-3,.6538E-4,0
STARLINK-1404,2020-035AF,2024-09-23T12:00:41.795136,15.06402397,.0001414,53.0546,285.7110,92.8918,267.2233,0,U,45686,999,23866,.27878E-3,.3874E-4,0
STARLINK-1408,2020-035AH,2024-09-23T02:02:12.774912,15.48355531,.0004701,53.0743,194.2319,136.6323,223.5056,0,U,45688,999,23994,.14007E-2,.75658E-3,0
STARLINK-1413,2020-035AJ,2024-09-23T10:51:41.446656,15.06410829,.0001389,53.0545,285.9230,93.2464,266.8684,0,U,45689,999,23856,.20372E-3,.2755E-4,0
STARLINK-1414,2020-035AK,2024-09-23T11:28:53.328000,15.06401473,.0001825,53.0547,286.0292,91.7791,268.3408,0,U,45690,999,23859,.18862E-3,.2529E-4,0
STARLINK-1417,2020-035AN,2024-09-23T10:46:23.158560,15.06411142,.0001381,53.0528,285.9421,86.5265,273.5882,0,U,45693,999,23864,.45709E-3,.6535E-4,0
STARLINK-1420,2020-035AQ,2024-09-23T09:12:07.820640,15.06402395,.0001297,53.0545,266.2251,86.8487,273.2650,0,U,45695,999,23892,.20365E-3,.2753E-4,0
STARLINK-1422,2020-035AR,2024-09-23T07:51:13.904064,15.06414649,.0001414,53.0530,286.4864,84.5263,275.5887,0,U,45696,999,23862,.45499E-3,.6505E-4,0
STARLINK-1351,2020-035AS,2024-09-23T07:16:43.022208,15.06399520,.0001418,53.0547,266.5946,92.9471,267.1680,0,U,45697,999,23891,.65381E-4,.692E-5,0
STARLINK-1398,2020-035AU,2024-09-23T06:44:53.124288,15.06395071,.0001448,53.0531,266.6943,92.7755,267.3400,0,U,45699,999,23890,.17376E-3,.2307E-4,0
STARLINK-1400,2020-035AV,2024-09-23T06:39:34.843104,15.06399329,.0001419,53.0530,266.7095,96.2313,263.8838,0,U,45700,999,23890,.271E-3,.3757E-4,0
STARLINK-1403,2020-035AW,2024-09-23T08:57:33.650496,15.06395098,.0001396,53.0543,266.2797,91.7439,268.3710,0,U,45701,999,23891,.2632E-3,.3641E-4,0
STARLINK-1405,2020-035AX,2024-09-23T06:55:29.057664,15.06398062,.0001512,53.0519,266.6600,87.9990,272.1172,0,U,45702,999,23890,.27022E-3,.3745E-4,0
STARLINK-1407,2020-035AY,2024-09-23T06:50:11.451264,15.06407640,.0000989,53.0523,266.6782,96.6099,263.5003,0,U,45703,999,23890,.32426E-3,.4553E-4,0
STARLINK-1411,2020-035BB,2024-09-23T09:29:26.361600,15.06392058,.0001345,53.0530,266.1766,96.3187,263.7955,0,U,45706,999,23891,.17339E-3,.2302E-4,0
STARLINK-1412,2020-035BC,2024-09-23T07:41:54.100320,15.06410081,.0001195,53.0535,266.4705,79.4855,280.6268,0,U,45707,999,23891,.2787E-3,.3873E-4,0
STARLINK-1418,2020-035BD,2024-09-23T07:11:24.694368,15.06403094,.0001371,53.0534,266.6099,87.3894,272.7252,0,U,45708,999,23891,.20237E-3,.2734E-4,0
STARLINK-1423,2020-035BF,2024-09-23T09:34:44.082912,15.06403760,.0001429,53.0534,266.1627,92.3346,267.7806,0,U,45710,999,23892,.32136E-3,.4509E-4,0
STARLINK-1433,2020-035BG,2024-09-23T09:08:11.525280,15.06398844,.0001387,53.0538,266.2483,96.3260,263.7887,0,U,45711,999,23891,.17835E-3,.2376E-4,0
STARLINK-1434,2020-035BH,2024-09-23T09:02:52.787040,15.06405446,.0001373,53.0533,266.2656,82.9001,277.2144,0,U,45712,999,23892,.83527E-4,.963E-5,0
STARLINK-1465,2020-038B,2024-09-23T13:07:02.141184,15.06396980,.0001779,53.0533,105.5004,90.8628,269.2565,0,U,45731,999,23598,.13334E-3,.1705E-4,0
STARLINK-1467,2020-038D,2024-09-23T16:00:00.999936,15.64543385,.0006024,53.0651,5.9063,333.0035,327.1085,0,U,45733,999,590,.1183E-2,.117446E-2,0
STARLINK-1468,2020-038E,2024-09-23T14:00:01.999872,15.52899857,.000566,53.0669,28.4199,254.4453,252.5326,0,U,45734,999,597,.22321E-2,.143306E-2,0
STARLINK-1471,2020-038F,2024-09-23T07:06:05.346144,15.06405506,.0001476,53.0523,106.6257,85.8317,274.2840,0,U,45735,999,23594,.6355E-4,.665E-5,0
STARLINK-1474,2020-038J,2024-09-23T13:12:19.943712,15.06405061,.0001487,53.0523,105.4835,93.2204,266.8955,0,U,45738,999,23598,-.60148E-5,-.371E-5,0
STARLINK-1475,2020-038K,2024-09-22T19:34:46.587072,15.20004749,.00019,53.0518,61.6047,291.7070,68.3722,0,U,45739,999,23653,.65284E-3,.13945E-3,0
STARLINK-1479,2020-038L,2024-09-23T07:00:46.902528,15.06410900,.0001101,53.0530,106.6429,90.8943,269.2172,0,U,45740,999,23594,.31042E-3,.4347E-4,0
STARLINK-1480,2020-038M,2024-09-23T14:16:02.512992,15.06394578,.0001396,53.0532,105.2866,88.3804,271.7344,0,U,45741,999,23600,.14775E-3,.192E-4,0
STARLINK-1481,2020-038N,2024-09-23T06:07:42.377376,15.06413225,.0000824,53.0512,106.8064,82.0821,278.0261,0,U,45742,999,23593,.31665E-3,.444E-4,0
STARLINK-1483,2020-038P,2024-09-23T14:00:01.999872,15.53924438,.0004744,53.0455,56.6124,189.4007,81.2101,0,U,45743,999,23764,.16301E-2,.107997E-2,0
STARLINK-1500,2020-038Q,2024-09-22T20:18:33.767424,15.06405640,.0001388,53.0525,108.6453,90.8386,269.2762,0,U,45744,999,23588,.17996E-3,.24E-4,0
STARLINK-1503,2020-038R,2024-09-23T13:33:33.897024,15.06400799,.0001417,53.0521,105.4171,89.0009,271.1142,0,U,45745,999,23598,.14657E-3,.1902E-4,0
STARLINK-1504,2020-038S,2024-09-23T05:46:00.019200,15.13686059,.0001126,53.0535,102.6046,126.3235,233.7861,0,U,45746,999,23599,.83598E-3,.1495E-3,0
